AFI Development,developer,https://www.cian.ru/sale/flat/294550042/,Москва и Московская область,4,25,2,63.8,0,31538535.0,Обручевский, Академика Челомея,1А,Воронцовская,AFI Park ,,,
IKON Development,developer,https://www.cian.ru/sale/flat/302839439/,Москва и Московская область,21,21,1,31.7,0,31700000.0,Басманный,,,Чкаловская,Чкалов ЖК,,,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/308365464/,Москва и Московская область,8,9,2,69.1,0,32500000.0,Даниловский, Архитектора Щусева,4к2,ЗИЛ,ЗИЛАРТ,,,
Вертикаль,real_estate_agent,https://www.cian.ru/sale/flat/308884159/,Москва и Московская область,6,9,2,54.0,0,33000000.0,Хамовники, Плющиха,42,Киевская,,,,
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/293892011/,Москва и Московская область,33,41,2,67.0,0,34000000.0,Раменки, Василия Ланового,1к2,Аминьевская,Огни,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300661833/,Москва и Московская область,6,8,2,57.0,0,34500000.0,Можайский, Гришина,16,Рабочий посёлок,Level Кутузовский,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301954491/,Москва и Московская область,12,41,2,54.0,0,35000000.0,Раменки,1-й Сетуньский проезд,вл6,Кутузовская,Hide,,,
Вертикаль,real_estate_agent,https://www.cian.ru/sale/flat/308399584/,Москва и Московская область,6,9,2,52.3,0,35000000.0,Хамовники, Плющиха,42,Киевская,,,,
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/299010722/,Москва и Московская область,4,4,1,40.0,0,38500000.0,Мещанский, Кузнецкий Мост,19С1,Кузнецкий мост,,,,
Delight Realty,real_estate_agent,https://www.cian.ru/sale/flat/308597149/,Москва и Московская область,2,4,2,65.8,0,39999999.0,Замоскворечье,Садовническая ,57С1,Новокузнецкая,Wine House,,,
COLDY,developer,https://www.cian.ru/sale/flat/303330185/,Москва и Московская область,4,15,1,48.2,0,41471280.0,Даниловский, Серпуховский Вал,7с5,Тульская,Дом 7 Даниловский,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301498692/,Москва и Московская область,19,41,2,75.0,0,41500000.0,Раменки, Василия Ланового,1к2,Аминьевская,Огни,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/305978749/,Москва и Московская область,9,13,2,46.4,0,42000000.0,Раменки,Воробьевское шоссе,4,Поклонная,Воробьёв Дом,,,
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/306601191/,Москва и Московская область,6,33,2,65.2,0,43900000.0,Хорошево-Мневники,Причальный проезд,10А,Шелепиха,Level Причальный,,,
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308461771/,Москва и Московская область,16,41,2,56.0,0,44300000.0,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide,,,
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301561992/,Москва и Московская область,15,46,2,66.1,0,45500000.0,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити,,,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/307871014/,Москва и Московская область,19,24,2,55.3,0,50000000.0,Беговой,Верхняя ,20к1,Белорусская,Суббота,,,
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/303851508/,Москва и Московская область,8,9,2,102.0,0,56000000.0,Замоскворечье,Космодамианская набережная,40-42С3,Павелецкая,,,,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/307674189/,Москва и Московская область,9,34,2,62.9,0,58000000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,,,
Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/297087850/,Москва и Московская область,51,75,1,123.0,0,85000000.0,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр,,,
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/303570935/,Москва и Московская область,4,6,2,75.1,0,85000000.0,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa,,,
Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/294457758/,Москва и Московская область,43,73,2,123.0,0,149000000.0,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS,,,
Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/307397567/,Москва и Московская область,46,73,2,123.0,0,150000000.0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS,,,
Форсаж 339-Стрелковой Дивизии,real_estate_agent,https://rostov.cian.ru/sale/flat/307812778/,Москва и Московская область,8,10,1,38.0,0,3750000.0,Советский,Благодатная ,166/43,,,,,
Good Real Estate,real_estate_agent,https://krasnodar.cian.ru/sale/flat/307135332/,Москва и Московская область,12,16,1,39.0,0,4250000.0,Прикубанский, Западный обход,39/2к3,,Самолет,,,
СТС-ГРУПП,developer,https://orel.cian.ru/sale/flat/303081643/,Москва и Московская область,1,8,2,53.4,0,4333410.0,,,,,Микрорайон Первый,,,
Good Real Estate,real_estate_agent,https://krasnodar.cian.ru/sale/flat/296605122/,Москва и Московская область,8,17,1,38.0,0,4480000.0,мкр. Восточно-Кругликовский, Героя А.А. Аверкиева,34,,Восточный,,,
Объединение Застройщиков,representative_developer,https://voronezh.cian.ru/sale/flat/301711588/,Москва и Московская область,2,10,2,59.0,0,4608240.0,Советский, Курчатова,32,,Атом-2,,,
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/300554715/,Москва и Московская область,3,8,1,49.5,0,4800000.0,мкр. Славянский, Красных Партизан,1/4к6,,Светлоград,,,
Ваш выбор,developer,https://volgograd.cian.ru/sale/flat/301037227/,Москва и Московская область,1,10,2,43.2,0,4978000.0,Краснооктябрьский,Варшавская ,4,,Мишино,,,
Капитал,developer,https://ryazan.cian.ru/sale/flat/300692072/,Москва и Московская область,14,18,1,40.95,0,4953722.0,Московский,Московское шоссе,,,Крылья,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301731010/,Москва и Московская область,4,9,2,45.9,0,5287903.0,,,,,Южная мечта,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/297044591/,Москва и Московская область,15,16,1,43.68,0,5460000.0,,,,,Спутник,,,
ФСК,developer,https://kazan.cian.ru/sale/flat/299519817/,Москва и Московская область,2,4,1,36.81,0,5465806.0,,,,,ФоРест,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/297752799/,Москва и Московская область,7,19,1,43.2,0,5680800.0,Догма Парк мкр, Марины Цветаевой,17к1,,Аксиома,,,
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/292155911/,Москва и Московская область,4,5,1,48.1,0,5747850.0,Прикубанский, Имени Валерия Вишневецкого,9к3,,,,,
Формула,real_estate_agent,https://tyumen.cian.ru/sale/flat/309012338/,Москва и Московская область,11,24,2,59.5,0,6250770.0,,,,,Ботаника,,,
Формула,real_estate_agent,https://tyumen.cian.ru/sale/flat/309012346/,Москва и Московская область,3,24,2,59.5,0,6256440.0,,,,,Ботаника,,,
Формула,real_estate_agent,https://tyumen.cian.ru/sale/flat/309013567/,Москва и Московская область,15,16,2,61.77,0,6201000.0,,,,,Кедровый берег,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/298798073/,Москва и Московская область,2,24,2,48.8,0,6344000.0,,,,,Огурцы,,,
А Бутик Недвижимости,developer,https://volgograd.cian.ru/sale/flat/303563233/,Москва и Московская область,3,3,2,56.2,0,7193600.0,Дзержинский, Землячки,84/9,,Герои,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/302310832/,Москва и Московская область,2,9,2,48.2,0,7327120.0,"на 2 этаже. Новый жилой комплекс ""Лето"" от застройщика ""ГК Дарстрой"" расположен по адресу город Краснодар", Западный Обход.,,,Лето,,,
А Бутик Недвижимости,developer,https://volgograd.cian.ru/sale/flat/303607532/,Москва и Московская область,2,3,2,57.44,0,7352320.0,Дзержинский, Землячки,84/7,,Герои,,,
МЕГАЛИТ,real_estate_agent,https://kazan.cian.ru/sale/flat/303408068/,Москва и Московская область,7,9,2,54.0,0,7550000.0,Советский,Ломжинская ,6,Горки,,,,
Строй Курорт,real_estate_agent,https://sochi.cian.ru/sale/flat/308947307/,Москва и Московская область,5,8,1,30.0,0,7700000.0,Адлерский, Ленина,217а,,МОНЕ,,,
Берег Волги,developer,https://volgograd.cian.ru/sale/flat/301954221/,Москва и Московская область,5,17,2,50.8,0,7924800.0,Ворошиловский, Степана Разина,25/2,,Берег Волги,,,
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/295110088/,Москва и Московская область,5,8,2,62.0,0,8060000.0,,Северная ,20,Ладожская,Новый мир,,,
МАРМАКС,developer,https://ryazan.cian.ru/sale/flat/294166773/,Москва и Московская область,7,13,1,49.83,0,8271780.0,Советский,,,,Арт Кварталы ЖК,,,
Элитный берег,real_estate_agent,https://sochi.cian.ru/sale/flat/275843347/,Москва и Московская область,6,6,1,29.0,0,8500000.0,Красная Поляна пгт, Турчинского,10,,Зимняя сказка,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/297044703/,Москва и Московская область,11,16,2,74.19,0,8680230.0,,,,,Спутник,,,
Берег Волги,developer,https://volgograd.cian.ru/sale/flat/301953530/,Москва и Московская область,12,17,2,52.27,0,8697728.0,Ворошиловский, Степана Разина,27,,Берег Волги,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301285501/,Москва и Московская область,7,9,2,53.63,0,9117100.0,,,,,Репин Парк,,,
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/300752249/,Москва и Московская область,2,25,1,35.85,0,9213450.0,Советский,,,Горки,Светлая Долина ЖК,,,
КОМОССТРОЙ,developer,https://kazan.cian.ru/sale/flat/300939306/,Москва и Московская область,2,14,2,48.6,0,9252000.0,Приволжский,Ферма-2 жилмассив,,Проспект Победы,Фермаполис,,,
Прайм,real_estate_agent,https://krym.cian.ru/sale/flat/308698826/,Москва и Московская область,1,8,1,35.0,0,9500000.0,Отрадное пгт,шоссе Дражинского,2Е,,Ялтинский Маяк,,,
More Development,developer,https://krym.cian.ru/sale/flat/285582156/,Москва и Московская область,3,8,1,38.04,0,9558153.0,,,,,More.Yalta,,,
ID 71533879,homeowner,https://krasnodar.cian.ru/sale/flat/303370903/,Москва и Московская область,22,26,2,75.0,0,9700000.0,мкр. ЗИП,Российская ,79/3к2,,Москва,,,
Берег Волги,developer,https://volgograd.cian.ru/sale/flat/301954204/,Москва и Московская область,15,17,2,61.49,0,9848238.0,Ворошиловский, Степана Разина,25/2,,Берег Волги,,,
4ROOMS,real_estate_agent,https://spb.cian.ru/sale/flat/301160214/,Москва и Московская область,16,22,1,35.4,0,9950000.0,Красногвардейский,проспект Энергетиков,11к5,Ладожская,ЗимаЛето,,,
ESTATE,real_estate_agent,https://krasnodar.cian.ru/sale/flat/294302473/,Москва и Московская область,17,24,1,58.0,0,10000000.0,мкр. Кожзавод, Кожевенная,28,,,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/303638662/,Москва и Московская область,5,16,2,71.22,0,9970000.0,Черемушки мкр, Вишняковой,1/23к1,,Радонеж,,,
Магазин новостроек,representative_developer,https://anapa.cian.ru/sale/flat/296307619/,Москва и Московская область,10,16,1,43.0,0,10320000.0,,,,,Два Адмирала,,,
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/303249477/,Москва и Московская область,2,10,1,35.79,0,11273850.0,Центральный,,,,Отражение,,,
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/302535898/,Москва и Московская область,8,19,2,48.75,0,11490000.0,Хостинский,,3,,Кислород ЖК,,,
Магазин новостроек,representative_developer,https://novorossiysk.cian.ru/sale/flat/303249412/,Москва и Московская область,5,16,2,65.3,0,11490000.0,мкр. Южный,проспект Ленина,95Бк1,,ул. Ленина,,,
Магазин новостроек,representative_developer,https://anapa.cian.ru/sale/flat/289741921/,Москва и Московская область,13,16,2,55.4,0,11578600.0,,,,,Два Адмирала,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/291723561/,Москва и Московская область,2,17,2,74.41,0,12054420.0,,,,,Дом на Московской,,,
Магазин новостроек,representative_developer,https://anapa.cian.ru/sale/flat/297035143/,Москва и Московская область,2,12,2,50.7,0,12320100.0,,,,,Песчаный,,,
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/300431468/,Москва и Московская область,2,20,1,36.05,0,12978000.0,Центральный,Краснодонская ,46,,Светский лес,,,
More Development,developer,https://krym.cian.ru/sale/flat/285581997/,Москва и Московская область,2,8,1,48.86,0,13119187.0,,,,,More.Yalta,,,
Магазин новостроек,representative_developer,https://anapa.cian.ru/sale/flat/289726857/,Москва и Московская область,3,20,2,60.04,0,13809200.0,,,,,Центральный,,,
Авторы,developer,https://kazan.cian.ru/sale/flat/291146723/,Москва и Московская область,4,7,1,48.8,0,15420236.0,Кировский, Большая,76,Кремлёвская,Лаунж-дома Авторы на Большой,,,
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/303947945/,Москва и Московская область,3,5,1,42.97,0,15254350.0,Вахитовский,,,Кремлёвская,Дом на Исхаки ЖК,,,
Сибирь Девелопмент,developer,https://novosibirsk.cian.ru/sale/flat/284461541/,Москва и Московская область,18,25,2,89.1,0,15585600.0,Заельцовский,Овражная ,2А,Заельцовская,Тайм Сквер,,,
Унистрой,developer,https://kazan.cian.ru/sale/flat/284731485/,Москва и Московская область,2,8,2,61.61,0,16429000.0,Кировский,,,Козья слобода,Адмиралтейская Слобода ЖК,,,
МЕГАЛИТ,real_estate_agent,https://kazan.cian.ru/sale/flat/300795716/,Москва и Московская область,1,5,2,99.1,0,17150000.0,Вахитовский, Калинина,10,Суконная слобода,,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/288742926/,Москва и Московская область,4,25,2,62.03,0,18609000.0,мкр. Школьный, Школьная,1,,Сердце,,,
Солнечный Сочи,real_estate_agent,https://sochi.cian.ru/sale/flat/305642749/,Москва и Московская область,17,26,1,50.0,0,19000000.0,Хостинский,Курортный проспект,105а,,Актер Гэлакси,,,
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/300431465/,Москва и Московская область,2,20,2,53.92,0,19411200.0,Центральный,Краснодонская ,46,,Светский лес,,,
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/300478242/,Москва и Московская область,11,20,1,37.15,0,21547000.0,,,,,Новая Ливадия,,,
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/303249476/,Москва и Московская область,2,10,2,69.56,0,21911400.0,Центральный,,,,Отражение,,,
ОАЗИС,real_estate_agent,https://kazan.cian.ru/sale/flat/305033261/,Москва и Московская область,12,24,2,66.7,0,23990000.0,Кировский,Комсомольская ,1,Козья слобода,КазанСу,,,
Наталья Черепанова,realtor,https://kazan.cian.ru/sale/flat/294104199/,Москва и Московская область,6,7,1,55.7,0,23951000.0,Вахитовский, Волкова,12,Площадь Тукая,,,,
Альянс,developer,https://rostov.cian.ru/sale/flat/302689854/,Москва и Московская область,5,7,1,51.71,0,25855000.0,Кировский,Социалистическая ,118,,Дом-резиденция Собрание,,,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://krym.cian.ru/sale/flat/302019109/,Москва и Московская область,5,9,2,111.9,0,27982500.0,Ялта, Халтурина,36А,,Миндаль,,,
Строй Курорт,real_estate_agent,https://sochi.cian.ru/sale/flat/305021069/,Москва и Московская область,15,26,2,110.0,0,31500000.0,Хостинский,Курортный проспект,105,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/306510320/,Москва и Московская область,1,5,1,29.4,0,1700000.0,Дзержинский,переулок Таймырский,5,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/303125263/,Москва и Московская область,5,5,2,44.0,0,2850000.0,Центральный,Мало-Мельничная ,38Б,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/304458873/,Москва и Московская область,9,19,1,39.6,0,3350000.0,Промышленный, Ткачева,16/2,,,,,
Корона,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/296063067/,Москва и Московская область,6,18,1,37.0,0,3660000.0,Ленинский, Связистов,13/2,Площадь Маркса,Квартет,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/308107194/,Москва и Московская область,10,21,1,37.4,0,3650000.0,Центральный,Комсомольская ,198,,На Комсомольской,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/304234221/,Москва и Московская область,10,19,1,37.4,0,3650000.0,Центральный,Комсомольская ,196/83,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/304679537/,Москва и Московская область,4,9,2,48.0,0,3750000.0,Промышленный, Тамбовская,12,,,,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/290067431/,Москва и Московская область,7,9,2,34.0,0,4500000.0,,,,,,,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/291011098/,Москва и Московская область,2,7,1,39.0,0,4900000.0,,,,,,,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/279254385/,Москва и Московская область,2,5,1,31.0,0,5299000.0,Солнечногорск, Баранова,25,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/304482328/,Москва и Московская область,18,18,2,61.1,0,5400000.0,Центральный,Комсомольская ,196/83,,,,,
DOGMA,developer,https://pushkino.cian.ru/sale/flat/302163410/,Москва и Московская область,7,12,1,33.92,0,5518784.0,,,,Медведково,Публицист ЖК,,,
Формула,real_estate_agent,https://tyumen.cian.ru/sale/flat/309012322/,Москва и Московская область,3,24,2,60.1,0,6221520.0,,,,,Ботаника,,,
Формула,real_estate_agent,https://tyumen.cian.ru/sale/flat/309013606/,Москва и Московская область,2,16,2,63.37,0,6291000.0,,,,,Кедровый берег,,,
Самолет Плюс,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/306785538/,Москва и Московская область,7,12,2,51.0,0,6499000.0,Солнечногорск,Ленинградская ,12,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/305323596/,Москва и Московская область,8,10,2,56.0,0,6600000.0,Ленинский, Кима,6/1,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/307712505/,Москва и Московская область,3,16,2,68.8,0,6800000.0,Центральный, Аксакова,18/1,,,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/308336815/,Москва и Московская область,5,19,2,60.9,0,6990000.0,Дзержинский,проспект Победы,157/2,,Времена года,,,
А Бутик Недвижимости,developer,https://volgograd.cian.ru/sale/flat/303560196/,Москва и Московская область,3,3,2,56.31,0,7207680.0,Дзержинский, Землячки,84,,Герои,,,
Первое Городское Бюро Недвижимости,real_estate_agent,https://orenburg.cian.ru/sale/flat/306894589/,Москва и Московская область,1,6,2,58.8,0,7800000.0,Ленинский, Челюскинцев,17/4,,,,,
Корона,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/303523900/,Москва и Московская область,15,27,2,41.4,0,8610000.0,Заельцовский,Линейная ,53/1,Гагаринская,,,,
DOGMA,developer,https://reutov.cian.ru/sale/flat/293616710/,Москва и Московская область,9,25,1,38.56,0,9149050.0,,,к1,Новокосино,Эво ЖК,,,
Прайм,real_estate_agent,https://krym.cian.ru/sale/flat/307799375/,Москва и Московская область,2,16,2,53.26,0,12249800.0,,,,,Лучистое,,,
Белый Риэлтор,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/306143644/,Москва и Московская область,19,28,2,64.0,0,13500000.0,Октябрьский, Сибревкома,9,Октябрьская,Флотилия,,,
Этажи Москва,real_estate_agent,https://dolgoprudny.cian.ru/sale/flat/308561269/,Москва и Московская область,10,23,2,52.1,0,13990000.0,,Парковая ,54,Долгопрудная,,,,
ID 207675,realtor,https://www.cian.ru/sale/flat/306229226/,Москва и Московская область,8,9,2,44.0,0,15500000.0,Савеловский,Башиловская ,1К1,Савёловская,,,,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307777998/,Москва и Московская область,25,38,1,34.7,0,17500000.0,Западное Дегунино,Ильменский проезд,14к8,Селигерская,Селигер Сити,,,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308418169/,Москва и Московская область,11,14,2,56.0,0,19500000.0,Соколиная гора,Измайловское шоссе,24К3,Семёновская,,,,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308111231/,Москва и Московская область,22,29,2,60.6,0,19900000.0,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet,,,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://krym.cian.ru/sale/flat/302018339/,Москва и Московская область,5,9,2,88.67,0,22167500.0,Ялта, Халтурина,36А,,Миндаль,,,
Дипломат,developer,https://krym.cian.ru/sale/flat/292125018/,Москва и Московская область,2,8,2,66.0,0,22622160.0,,,,,Резиденция Дипломат,,,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/308906403/,Москва и Московская область,15,24,2,38.1,0,23650000.0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха,Сердце Столицы,,,
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/305773383/,Москва и Московская область,4,17,1,34.0,0,24000000.0,Гагаринский,Ленинский проспект,38,Ленинский проспект,Lunar,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307763877/,Москва и Московская область,8,11,2,41.0,0,25500000.0,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft,,,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301276195/,Москва и Московская область,27,33,2,47.4,0,28500000.0,Даниловский,Дербеневская ,20,Павелецкая,Era,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304380459/,Москва и Московская область,4,13,2,52.0,0,29800000.0,Покровское-Стрешнево,Волоколамское шоссе,71/13к1,Спартак,Holland park,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308469108/,Москва и Московская область,6,10,1,45.7,0,39490000.0,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava,,,
Sense Development,developer,https://www.cian.ru/sale/flat/298147684/,Москва и Московская область,12,13,1,72.7,0,48872379.0,Даниловский, Даниловский Вал,1А,Тульская,Logos,,,
BRIGHT ESTATE - городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308882666/,Москва и Московская область,4,7,2,115.7,0,314253308.0,Хамовники, Ефремова,19к1,Фрунзенская,Knightsbridge Private Park,,,
Форсаж 339-Стрелковой Дивизии,real_estate_agent,https://rostov.cian.ru/sale/flat/307814838/,Москва и Московская область,9,9,1,24.0,0,3100000.0,Советский, Жмайлова,21/2,,,,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308678624/,Москва и Московская область,1,2,2,41.6,0,3378000.0,Авиастроительный, Рихарда Зорге,3,Авиастроительная,,,,
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/306791213/,Москва и Московская область,4,5,1,32.7,0,3500000.0,Кировский,Хибинская ,10,Козья слобода,,,,
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/306921378/,Москва и Московская область,5,5,1,32.4,0,3700000.0,мкр. Славянский, Крымская,59,,,,,
ID 10784730,homeowner,https://krasnodar.cian.ru/sale/flat/299894271/,Москва и Московская область,3,4,1,28.1,0,3800000.0,Табачная Фабрика мкр, Кругликовская,3/2,,,,,
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/302924093/,Москва и Московская область,3,9,1,29.5,0,3899000.0,Кировский, Водников,56,Кремлёвская,,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301731000/,Москва и Московская область,1,7,1,32.6,0,3897402.0,,,,,Южная мечта,,,
Форсаж 339-Стрелковой Дивизии,real_estate_agent,https://rostov.cian.ru/sale/flat/307811322/,Москва и Московская область,12,25,1,38.0,0,4100000.0,Советский,проспект Маршала Жукова,19/12,,Маршал,,,
Акрополь СПб РК БагИра,real_estate_agent,https://spb.cian.ru/sale/flat/301138749/,Москва и Московская область,5,6,1,33.8,0,4300000.0,,Никольское шоссе,2,Рыбацкое,,,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308680926/,Москва и Московская область,4,10,1,37.2,0,4500000.0,Авиастроительный, Гагарина,11В,Авиастроительная,,,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308680881/,Москва и Московская область,4,5,1,31.6,0,4690000.0,Ново-Савиновский, Воровского,5,Северный Вокзал,,,,
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/307262540/,Москва и Московская область,9,9,1,34.4,0,4700000.0,Приволжский, Рихарда Зорге,105,Дубравная,,,,
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/306234930/,Москва и Московская область,10,24,1,42.0,0,4950000.0,Прикубанский, Имени Героя Георгия Бочарникова,4,,Абрикосово,,,
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/302226679/,Москва и Московская область,2,5,2,48.0,0,4999000.0,Московский, Химиков,51,Авиастроительная,,,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308678509/,Москва и Московская область,1,5,1,30.5,0,5000000.0,Кировский,Полевая ,24,Яшьлек,,,,
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/307955484/,Москва и Московская область,8,9,1,29.5,0,5100000.0,Прикубанский, Имени Генерала Корнилова,14,,Sport Village,,,
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/304822297/,Москва и Московская область,5,5,2,44.2,0,5190000.0,Советский, Сибирский Тракт,35к2,Яшьлек,,,,
Good Real Estate,real_estate_agent,https://krasnodar.cian.ru/sale/flat/299844224/,Москва и Московская область,6,18,1,41.0,0,5200000.0,мкр. Фестивальный, Фестивальная,3,,Фестивальная,,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308678678/,Москва и Московская область,3,5,2,43.5,0,5200000.0,Кировский,Светлая ,24,Северный Вокзал,,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/293828997/,Москва и Московская область,2,24,1,36.96,0,5596386.0,Плодородный-2 мкр, Константиновская,5лит6,,Левада,,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308680643/,Москва и Московская область,4,5,2,42.9,0,5699000.0,Ново-Савиновский, Короленко,57,Яшьлек,,,,
Доннефтестрой,developer,https://rostov.cian.ru/sale/flat/293511111/,Москва и Московская область,5,25,1,33.4,0,5674660.0,Пролетарский,Театральный проспект,,,Панорама на Театральном,,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301893905/,Москва и Московская область,4,16,2,36.0,0,5700000.0,Прикубанский, Западный обход,65/2,,Cармат,,,
СК10,developer,https://rostov.cian.ru/sale/flat/301539526/,Москва и Московская область,10,25,1,37.54,0,5740000.0,Кировский,,,,Культура ЖК,,,
